,Ano,ID Eleccion,ID Region,Region,Territorio,Candidato,Sexo,Edad,ID Partido,Partido
4438,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,ruth  miranda munoz,mujer,53,rn,renovacion nacional
4439,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,chantal  barreaux palma,mujer,34,rn,renovacion nacional
4440,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,ricardo  umana campos,hombre,34,evopoli,evolucion politica
4441,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,patricia  jimenez araya,mujer,46,evopoli,evolucion politica
4442,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,hector arturo rocha perez,hombre,42,ppd,partido por la democracia
4443,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,rodrigo quezada arriagada,hombre,39,ind,independiente
4444,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,marisol rossana prado villegas,mujer,49,pcch,partido comunista de chile
4446,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,lorena alejandra estivales  arratia,mujer,47,rd,revolucion democratica
4447,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,roberto  maldonado perez,hombre,43,ph,partido humanista
4448,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,luis hernan vera maldonado,hombre,65,ind,independiente
4449,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,claudia antonella hasbun faila,mujer,37,ind,independiente
4450,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,hector fernando rodriguez silva,hombre,65,upa,union patriotica
4451,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,facundo rios velasquez,hombre,39,upa,union patriotica
4452,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,hector leonardo aravena perez,hombre,32,ind,independiente
4453,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,maria valentina cofre reyes,mujer,19,ind,independiente
4454,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,sebastian estevez peyresblanques,hombre,33,ps,partido socialista de chile
4455,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,nelly raquel santander marin,mujer,66,ps,partido socialista de chile
4456,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,roberto  valenzuela romero,hombre,46,pdc,partido democrata cristiano
4457,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,maggie  iturrieta diaz,mujer,56,pdc,partido democrata cristiano
4458,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,juan carlos zurita medina,hombre,45,pev,partido ecologista verde
4459,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,yolanda carolina allende figueroa,mujer,46,pev,partido ecologista verde
4460,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 5,roberto  barra zarate,hombre,46,ind,independiente
4462,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,vidiana  aguirre molina,mujer,54,udi,union democrata independiente
4463,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,rodrigo  perez castillo,hombre,38,udi,union democrata independiente
4464,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,allan  mc kenzie martinez,hombre,32,udi,union democrata independiente
4465,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,gerardo andres valdes molina,hombre,36,pp,partido progresista
4466,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,magaly elizabeth soto obando,mujer,35,ind,independiente
4467,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,michel gabriela arancibia garcia,mujer,31,evopoli,evolucion politica
4468,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,gonzalo  feito rosse,hombre,41,ind,independiente
4469,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,miguel angel garrido aguero,hombre,43,rn,renovacion nacional
4470,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,julio cesar munoz morales,hombre,46,rn,renovacion nacional
4471,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,rene antonio diaz jorquera,hombre,56,ppd,partido por la democracia
4472,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,paulo cesar canas campillay,hombre,39,ppd,partido por la democracia
4473,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,renata andrea hidalgo morales,mujer,33,prs,partido radical socialdemocrata
4474,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,rosa vergara diaz,mujer,56,pcch,partido comunista de chile
4476,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,vladimir calderon olate,hombre,28,ind,independiente
4477,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,karin guentelican rivera,mujer,35,rd,revolucion democratica
4478,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,varinia yuseth aravena perez,mujer,36,ind,independiente
4479,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,jorge cristian munoz reyes,hombre,33,ind,independiente
4480,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,dylan mendez dinamarca,hombre,24,ind,independiente
4481,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,ignacio roberto cofre reyes,hombre,21,ind,independiente
4482,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,pedro  isla farias,hombre,72,pdc,partido democrata cristiano
4484,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,monica  aguilera sanhueza,mujer,59,ps,partido socialista de chile
4485,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,eduardo  munoz benvenuto,hombre,44,ps,partido socialista de chile
4486,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,marcelo andres olivares figueroa,hombre,38,pev,partido ecologista verde
4487,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,jaime oscar lopez munoz,hombre,46,pev,partido ecologista verde
4488,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,hernan gustavo castro ortega,hombre,56,poder,poder
4489,2017,consejeros regionales,13.0,metropolitana de santiago,santiago 6,miguel angel castillo aravena,hombre,28,ind,independiente
4490,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,rodrigo cornejo inostroza,hombre,38,udi,union democrata independiente
4491,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,rodrigo valdovinos parra,hombre,43,pri,partido regionalista independiente
4492,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,bernardo almuna morales,hombre,69,pp,partido progresista
4493,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,rossana astorga cerda,mujer,47,ind,independiente
4494,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,pablo  hernandez barrera,hombre,45,rn,renovacion nacional
4496,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,federico aquiles carrizo torres,hombre,72,prs,partido radical socialdemocrata
4497,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,catherine  mazoyer mena,mujer,38,ind,independiente
4498,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,emma morales arzola,mujer,54,igualdad,partido igualdad
4499,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,felipe  berrios ubilla,hombre,45,ps,partido socialista de chile
4500,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,juan carlos lopez urrutia,hombre,62,pdc,partido democrata cristiano
4501,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,pamela pilar vergara castro,mujer,35,ind,independiente
4502,2017,consejeros regionales,13.0,metropolitana de santiago,talagante,carlos felipe infante wilson,hombre,37,ind,independiente
4503,2017,consejeros regionales,14.0,de los rios,ranco,eduardo  holck kusch,hombre,45,udi,union democrata independiente
4504,2017,consejeros regionales,14.0,de los rios,ranco,doris  salgado cadagan,mujer,43,udi,union democrata independiente
4505,2017,consejeros regionales,14.0,de los rios,ranco,beatriz  antillanca manqui,mujer,42,ind,independiente
4506,2017,consejeros regionales,14.0,de los rios,ranco,jose  soto fontealba,hombre,52,pri,partido regionalista independiente
4507,2017,consejeros regionales,14.0,de los rios,ranco,luis armando quezada solis,hombre,56,ind,independiente
4508,2017,consejeros regionales,14.0,de los rios,ranco,bruno javier rodriguez mardones,hombre,25,pp,partido progresista
4509,2017,consejeros regionales,14.0,de los rios,ranco,mario rubin naipayan pardo,hombre,29,pp,partido progresista
4510,2017,consejeros regionales,14.0,de los rios,ranco,joel diaz vera,hombre,59,ind,independiente
4512,2017,consejeros regionales,14.0,de los rios,ranco,felipe mansilla perez,hombre,31,rn,renovacion nacional
4513,2017,consejeros regionales,14.0,de los rios,ranco,jacqueline puebla urrutia,mujer,29,rn,renovacion nacional
4514,2017,consejeros regionales,14.0,de los rios,ranco,sylvia yunge wulf,mujer,52,rn,renovacion nacional
4515,2017,consejeros regionales,14.0,de los rios,ranco,orlando marmaduque soto avila,hombre,61,prs,partido radical socialdemocrata
4517,2017,consejeros regionales,14.0,de los rios,ranco,rodrigo alfonso salazar aguayo,hombre,54,ppd,partido por la democracia
4518,2017,consejeros regionales,14.0,de los rios,ranco,pedro luis ruiz legal,hombre,51,pcch,partido comunista de chile
4519,2017,consejeros regionales,14.0,de los rios,ranco,herty jeanette baez hernandez,mujer,54,ind,independiente
4520,2017,consejeros regionales,14.0,de los rios,ranco,freddy alexis clavero gonzalez,hombre,27,ind,independiente
4521,2017,consejeros regionales,14.0,de los rios,ranco,luz celena soto vega,mujer,49,ph,partido humanista
4522,2017,consejeros regionales,14.0,de los rios,ranco,mario osvaldo ortiz cuevas,hombre,51,rd,revolucion democratica
4523,2017,consejeros regionales,14.0,de los rios,ranco,eduardo marcelo calisto calisto,hombre,44,ps,partido socialista de chile
4524,2017,consejeros regionales,14.0,de los rios,ranco,fredy  ortega barril,hombre,43,ps,partido socialista de chile
4525,2017,consejeros regionales,14.0,de los rios,ranco,antonio  parraguez roa,hombre,65,ps,partido socialista de chile
4526,2017,consejeros regionales,14.0,de los rios,ranco,waldo alejandro flores vera,hombre,61,pdc,partido democrata cristiano
4527,2017,consejeros regionales,14.0,de los rios,ranco,santiago rosas lobos,hombre,56,pdc,partido democrata cristiano
4529,2017,consejeros regionales,14.0,de los rios,valdivia,carlos alberto rodriguez rodriguez,hombre,34,pri,partido regionalista independiente
4530,2017,consejeros regionales,14.0,de los rios,valdivia,juan carlos farias silva,hombre,59,ind,independiente
4531,2017,consejeros regionales,14.0,de los rios,valdivia,mirta del carmen aguilar diaz,mujer,66,ind,independiente
4532,2017,consejeros regionales,14.0,de los rios,valdivia,maria soledad norambuena manquilef,mujer,42,ind,independiente
4533,2017,consejeros regionales,14.0,de los rios,valdivia,felipe  mena villar,hombre,35,udi,union democrata independiente
4534,2017,consejeros regionales,14.0,de los rios,valdivia,rosendo  manqui millanao,hombre,54,udi,union democrata independiente
4535,2017,consejeros regionales,14.0,de los rios,valdivia,patricio  flores asenjo,hombre,66,udi,union democrata independiente
4536,2017,consejeros regionales,14.0,de los rios,valdivia,boris  gatica mendez,hombre,31,udi,union democrata independiente
4537,2017,consejeros regionales,14.0,de los rios,valdivia,milton gamaliel lepun guala,hombre,25,ind,independiente
4538,2017,consejeros regionales,14.0,de los rios,valdivia,diego ignacio catalan apablaza,hombre,25,ind,independiente
4539,2017,consejeros regionales,14.0,de los rios,valdivia,arturo fernando bravo de petris,hombre,66,ind,independiente
4540,2017,consejeros regionales,14.0,de los rios,valdivia,elias  sabat acleh,hombre,47,rn,renovacion nacional
4541,2017,consejeros regionales,14.0,de los rios,valdivia,cristhian  cancino gunckel,hombre,34,rn,renovacion nacional
4542,2017,consejeros regionales,14.0,de los rios,valdivia,lilian  hennicke anazco,mujer,66,rn,renovacion nacional
4543,2017,consejeros regionales,14.0,de los rios,valdivia,ariel  munoz morales,hombre,34,rn,renovacion nacional
4544,2017,consejeros regionales,14.0,de los rios,valdivia,patricia  silva alvarado,mujer,63,rn,renovacion nacional
4545,2017,consejeros regionales,14.0,de los rios,valdivia,juan  taladriz eguiluz,hombre,43,evopoli,evolucion politica
4546,2017,consejeros regionales,14.0,de los rios,valdivia,jose oyarzun rodriguez,hombre,36,ind,independiente
4547,2017,consejeros regionales,14.0,de los rios,valdivia,omar santana anazco,hombre,64,ind,independiente
4548,2017,consejeros regionales,14.0,de los rios,valdivia,cesar collao alvarez,hombre,41,ind,independiente
4549,2017,consejeros regionales,14.0,de los rios,valdivia,waldemar zuniga ilabel,hombre,56,prs,partido radical socialdemocrata
4550,2017,consejeros regionales,14.0,de los rios,valdivia,macarena lissette torres salgado,mujer,39,prs,partido radical socialdemocrata
4551,2017,consejeros regionales,14.0,de los rios,valdivia,ruben castillo castillo,hombre,44,prs,partido radical socialdemocrata
4552,2017,consejeros regionales,14.0,de los rios,valdivia,marcos cortez munoz,hombre,56,ppd,partido por la democracia
4554,2017,consejeros regionales,14.0,de los rios,valdivia,marco leal ruiz,hombre,42,ppd,partido por la democracia
4555,2017,consejeros regionales,14.0,de los rios,valdivia,wilson andres staub avalos,hombre,36,pcch,partido comunista de chile
4556,2017,consejeros regionales,14.0,de los rios,valdivia,doriana del pilar astete barahona,mujer,31,pcch,partido comunista de chile
4558,2017,consejeros regionales,14.0,de los rios,valdivia,miguel zenon massri irigoyen,hombre,67,ciudadanos,ciudadanos
